Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
foo/new/382,1.3948884347357165e-7,1.3782119202811602e-7,1.4190736514759467e-7,6.592735980682075e-9,3.8933479480204656e-9,9.69950996073204e-9
foo/old/382,3.653474898474027e-7,3.6166691670076176e-7,3.741348137971371e-7,1.897418105974465e-8,1.1535934423373827e-8,3.2883405679738855e-8
foo/dyn/382,7.413338401922262e-7,7.366415206380403e-7,7.485948393393048e-7,1.9575893496963897e-8,1.475952519862235e-8,2.5052520443425694e-8
foo/new/383,1.3771911632080445e-7,1.357700884329499e-7,1.414279715722196e-7,9.190022202162404e-9,5.477985813236931e-9,1.4540345284526591e-8
foo/old/383,3.5219083517353444e-7,3.5083092938539645e-7,3.546902328179389e-7,6.588821661719313e-9,4.655590965780211e-9,1.0103259946848924e-8
foo/dyn/383,7.089120653297146e-7,7.035003937882366e-7,7.171022955498474e-7,2.2222716223791027e-8,1.4248990857269321e-8,3.3644579581071956e-8
foo/new/384,1.3525536641559564e-7,1.3454919179465225e-7,1.36138143148394e-7,2.7400891920898417e-9,2.3166876714825198e-9,3.3166201600955898e-9
foo/old/384,3.526096136568599e-7,3.5101790226916456e-7,3.550160059374192e-7,6.107647507929352e-9,4.665812353632807e-9,8.199206302637648e-9
foo/dyn/384,7.09061359516064e-7,7.012552315946795e-7,7.263928566340958e-7,3.866228480207099e-8,2.4383976862520568e-8,6.091096469982426e-8
foo/new/385,1.3609107865464507e-7,1.352365448112266e-7,1.37160201505527e-7,3.1903050223584417e-9,2.5400145256274115e-9,4.0826542400489675e-9
foo/old/385,3.567708576009703e-7,3.545270183065797e-7,3.6026372363655477e-7,9.167044259386308e-9,6.711771882013014e-9,1.5276227688371563e-8
foo/dyn/385,7.008205566723641e-7,6.955962826194522e-7,7.076087961118572e-7,1.9927476747901548e-8,1.3770551489281174e-8,2.8716552163310865e-8
foo/new/386,1.3563180459412747e-7,1.3474589274456042e-7,1.3795275803018213e-7,4.1814329203779155e-9,2.6250889672012255e-9,7.218965297455229e-9
foo/old/386,3.640348957165384e-7,3.614753204832887e-7,3.6829640308448075e-7,1.0971568891281825e-8,6.99229928337562e-9,1.7406722023239853e-8
foo/dyn/386,7.37641658997185e-7,7.31702844801421e-7,7.456753002026753e-7,2.3830736516290012e-8,1.708629759496043e-8,3.1789958454985186e-8
foo/new/387,1.353758015605145e-7,1.3453581637584144e-7,1.3673037267310043e-7,3.5293171737971043e-9,2.275528497419498e-9,5.558262440440322e-9
foo/old/387,3.560289358591579e-7,3.5430984298020634e-7,3.586262410160623e-7,7.129416498917203e-9,5.0236270888198635e-9,1.0530474055133581e-8
foo/dyn/387,7.339805719737913e-7,7.205118990473853e-7,7.530733093010629e-7,5.3826112791597305e-8,3.597973014613138e-8,7.505571329639328e-8
foo/new/388,1.382134924649142e-7,1.369376393646262e-7,1.4028479795407358e-7,5.404664000880494e-9,3.805558682179697e-9,7.822215413032508e-9
foo/old/388,3.638327450043591e-7,3.6033237435060894e-7,3.7035506991414797e-7,1.5407248947477112e-8,1.0782343759751938e-8,2.3278057198121248e-8
foo/dyn/388,7.38536193275759e-7,7.307312428728715e-7,7.486355879367869e-7,2.9631260444717542e-8,2.364075045122633e-8,3.722748419189909e-8
foo/new/389,1.390448437368045e-7,1.3781079724896137e-7,1.4070949504699354e-7,4.880862973379844e-9,3.734308602822109e-9,6.319325062199463e-9
foo/old/389,3.610173731107383e-7,3.585810109129245e-7,3.648818570580326e-7,1.0589130266841418e-8,7.91265772556293e-9,1.3606853386011415e-8
foo/dyn/389,7.199626795311106e-7,7.127761657663607e-7,7.285452324483196e-7,2.6749575819873367e-8,2.1081588748242182e-8,3.449735237781702e-8
foo/new/390,1.4115870253857857e-7,1.4000555234862455e-7,1.4311990289391473e-7,4.852107725103978e-9,3.2772948424267085e-9,8.375540962716959e-9
foo/old/390,3.6052841579356334e-7,3.58255187822123e-7,3.6348098708532555e-7,8.706470109378666e-9,5.8558206063850075e-9,1.2364623766233602e-8
foo/dyn/390,7.816419046404767e-7,7.66093359764531e-7,8.071553965258908e-7,6.932532858355887e-8,4.825567723263102e-8,9.231756715249073e-8
foo/new/391,1.3881393408307237e-7,1.3801275159040735e-7,1.3985959534342485e-7,3.169431835515373e-9,2.4205642778281953e-9,4.14224908517981e-9
foo/old/391,3.616721264614675e-7,3.597372558457606e-7,3.65410790805609e-7,8.558492086985983e-9,5.806946679519668e-9,1.3792760262363311e-8
foo/dyn/391,7.211720270004158e-7,7.13176261242077e-7,7.341634587501506e-7,3.3247985048199026e-8,2.356080315501834e-8,4.821490531357125e-8
foo/new/392,1.3932124820502213e-7,1.3840731613699187e-7,1.4057096764956104e-7,3.5392963069196256e-9,2.673399220050041e-9,4.957289773455987e-9
foo/old/392,3.6031071826031153e-7,3.582211073502996e-7,3.635525482319662e-7,9.079357718752247e-9,6.568162767630298e-9,1.421068847444818e-8
foo/dyn/392,7.180995524785336e-7,7.093670839171527e-7,7.325007664446746e-7,3.5760186425999296e-8,2.4275484891133297e-8,5.877785890288769e-8
foo/new/393,1.4113416345336687e-7,1.3923703383047748e-7,1.4441338417054487e-7,7.752432035161768e-9,4.766395190429109e-9,1.1073339679135769e-8
foo/old/393,3.6363692857757474e-7,3.6125050772139993e-7,3.667303974151096e-7,8.924911585865539e-9,6.797955621195711e-9,1.1077008104506564e-8
foo/dyn/393,7.409009047403457e-7,7.324010464285496e-7,7.529314705403569e-7,3.326455529419445e-8,2.4812553114307204e-8,4.6803961347895395e-8
foo/new/394,1.408194081539481e-7,1.3950448315102307e-7,1.434022131644138e-7,6.010899813000615e-9,3.710846040944579e-9,1.0868105150889055e-8
foo/old/394,3.697616834255943e-7,3.6687078483614994e-7,3.764896117634142e-7,1.4357675736205796e-8,8.268317374820172e-9,2.70236832805971e-8
foo/dyn/394,7.73415340878656e-7,7.650659579802803e-7,7.902349444221561e-7,3.932831443623611e-8,2.4775834372351494e-8,6.477134139052712e-8
foo/new/395,1.398628748634384e-7,1.3894149609414978e-7,1.4144946134525615e-7,3.830443107971933e-9,2.3634794841999545e-9,7.095339706048031e-9
foo/old/395,3.6456301256086165e-7,3.624469028944035e-7,3.683476823927536e-7,8.792810567696667e-9,6.422572521330702e-9,1.4160412419885172e-8
foo/dyn/395,7.324780248946913e-7,7.246722583119622e-7,7.450155638326286e-7,3.33737414992265e-8,2.0966756347812378e-8,5.191880157770964e-8
foo/new/396,1.4041617772953353e-7,1.3946408571288863e-7,1.4204901046609315e-7,3.949273044115702e-9,2.709821381803283e-9,5.6270633619218845e-9
foo/old/396,3.7248978588168177e-7,3.703623458869694e-7,3.759624188169887e-7,8.630094334885959e-9,6.0513974619010255e-9,1.220897112272416e-8
foo/dyn/396,7.450719405420315e-7,7.325174385646674e-7,7.662035902146096e-7,5.437299991908197e-8,3.4508383659139884e-8,7.725744855217276e-8
foo/new/397,1.403949300640442e-7,1.3941603247779248e-7,1.4166719748502845e-7,3.7138721522952533e-9,2.745447811826667e-9,5.269805879000092e-9
foo/old/397,3.7202512177937276e-7,3.69144220570891e-7,3.7729069021470154e-7,1.243586673606942e-8,9.321183407384574e-9,1.716439785702012e-8
foo/dyn/397,7.331902704173252e-7,7.262000709764453e-7,7.447334582518437e-7,3.192731709532291e-8,2.450234884802797e-8,4.586718828868009e-8
foo/new/398,1.447204944035399e-7,1.4364713860140328e-7,1.4678414478939338e-7,4.7199513446683615e-9,2.7868106576426708e-9,8.35731414438673e-9
foo/old/398,3.697338405066778e-7,3.668199355484283e-7,3.746374982778327e-7,1.2576878965282161e-8,8.244052084014944e-9,2.0501061668046818e-8
foo/dyn/398,7.755163755998715e-7,7.654297546085633e-7,7.925159400043681e-7,4.1701743161643214e-8,2.9201434153982583e-8,5.85766246415077e-8
foo/new/399,1.425448578662756e-7,1.4100044312611693e-7,1.4536969392143863e-7,6.461496246970297e-9,3.826251733920183e-9,1.0469545101396765e-8
foo/old/399,3.711461959848826e-7,3.6782820730756167e-7,3.770819159001102e-7,1.32604945369655e-8,9.381659837800826e-9,2.0351678916179257e-8
foo/dyn/399,7.418263433213723e-7,7.314012927609924e-7,7.589126900000665e-7,4.273014813524231e-8,2.8405492549555257e-8,6.821198773526463e-8
foo/new/400,1.4321054275428591e-7,1.421115971582439e-7,1.4520786802719046e-7,4.691075406708864e-9,3.175735404316069e-9,7.752325287014656e-9
foo/old/400,3.711608645636591e-7,3.679992364141028e-7,3.7804949106085363e-7,1.5094696861307305e-8,8.874273960513961e-9,2.5766038583623253e-8
foo/dyn/400,7.562768664433747e-7,7.444329746923749e-7,7.746752104908323e-7,4.518634559581231e-8,2.854362474333966e-8,6.392693928849755e-8
foo/new/401,1.4339678207686827e-7,1.4196310964394445e-7,1.4620495261580472e-7,6.53441619749937e-9,3.6363445151297853e-9,1.1564370455934735e-8
foo/old/401,3.7941165547502476e-7,3.7561334205175145e-7,3.8571661276042344e-7,1.5863697581388673e-8,1.0925738003887465e-8,2.6935730097887747e-8
foo/dyn/401,7.56291404793476e-7,7.457608887032853e-7,7.744704176124096e-7,4.568685478130144e-8,2.9501139194899024e-8,6.813816472732191e-8
foo/new/402,1.44461318572566e-7,1.4288103995486768e-7,1.4709337826596453e-7,6.537468250467222e-9,4.353021422451182e-9,9.684163366273236e-9
foo/old/402,3.7967210574421455e-7,3.7474252364402856e-7,3.8683077188017334e-7,1.854662382802287e-8,1.2887057706807372e-8,2.4445103674046262e-8
foo/dyn/402,8.016467028719453e-7,7.890558106771884e-7,8.187097062026005e-7,4.8637896613089536e-8,3.572123898594622e-8,7.107875488139462e-8
foo/new/403,1.4452376928062753e-7,1.4305411686514521e-7,1.4750368328439468e-7,6.7530352177066784e-9,4.110140512533205e-9,1.1010809792234512e-8
foo/old/403,3.897920715312915e-7,3.802689648513433e-7,4.018909252269182e-7,3.466627329501783e-8,2.7790112518714813e-8,4.2461806349846615e-8
foo/dyn/403,7.388006642160176e-7,7.30910700574282e-7,7.616003961454738e-7,3.9415603308298635e-8,1.5680074519942783e-8,7.521332316513014e-8
foo/new/404,1.4049954417253223e-7,1.4020763636919324e-7,1.4083439330714674e-7,1.0758344202566343e-9,9.308982845907772e-10,1.3204268858871149e-9
foo/old/404,3.6869064466902575e-7,3.66312748824331e-7,3.7421232465301425e-7,1.145432281333259e-8,2.291242391376786e-9,1.959101055908398e-8
foo/dyn/404,7.314372783449005e-7,7.249514629840462e-7,7.45141712468371e-7,3.080593021901482e-8,1.436742507331474e-8,5.7120596996313924e-8
foo/new/405,1.397216179312e-7,1.394751946506574e-7,1.402911994255688e-7,1.140740746108158e-9,6.867831733908171e-10,2.116609429467748e-9
foo/old/405,3.678101390389948e-7,3.668613354055703e-7,3.696225303148506e-7,4.055971954369312e-9,2.432526374720512e-9,6.249223698105367e-9
foo/dyn/405,7.218599231254542e-7,7.193116618554686e-7,7.246800636844065e-7,9.189586562324665e-9,7.644034053698213e-9,1.1662728283798307e-8
foo/new/406,1.4358585115657514e-7,1.4314336857844236e-7,1.4441285706531063e-7,1.946474601211647e-9,1.3080817349813573e-9,2.837464710752717e-9
foo/old/406,3.879599897120858e-7,3.8749357793869815e-7,3.8859685817323365e-7,1.7719482821828486e-9,1.2496553001085653e-9,2.8209057023265797e-9
foo/dyn/406,7.791339968599881e-7,7.771823770537859e-7,7.844353186630922e-7,1.0441311163118214e-8,6.084784822506951e-9,1.833151668442272e-8
foo/new/407,1.4019753233304948e-7,1.3983344379463334e-7,1.4076910568514533e-7,1.4465927891202728e-9,1.0670352988099415e-9,2.186178829534365e-9
foo/old/407,3.879051179304584e-7,3.8683966366243237e-7,3.9004079697931847e-7,5.010145275390086e-9,2.7927003663491175e-9,9.338106487969516e-9
foo/dyn/407,7.410712943144342e-7,7.394492570424911e-7,7.435084991590003e-7,6.491865725275917e-9,4.427222861658869e-9,1.0712806490269738e-8
foo/new/408,1.4108681429013765e-7,1.405194833139809e-7,1.4206600094682936e-7,2.5345594218480905e-9,1.565302799052269e-9,4.049831998147908e-9
foo/old/408,3.87195352167629e-7,3.8671980566294753e-7,3.8797786051963796e-7,1.9536792444215593e-9,1.382730508278635e-9,3.250843382118758e-9
foo/dyn/408,7.429222777619441e-7,7.397194357190405e-7,7.464882231704155e-7,1.1258602003446837e-8,9.142290946428733e-9,1.470145807735157e-8
foo/new/409,1.4171931188887719e-7,1.4139666246748635e-7,1.421289536917726e-7,1.1956485975156514e-9,8.619316055163693e-10,2.0499727653974346e-9
foo/old/409,3.905329917441863e-7,3.898607446341891e-7,3.912749933616171e-7,2.523233143635655e-9,2.055057098390203e-9,3.264896448488847e-9
foo/dyn/409,7.432916663173616e-7,7.404676061481987e-7,7.460961363781575e-7,9.85466387521375e-9,8.515691951407307e-9,1.1504302217088013e-8
foo/new/410,1.4248976245491473e-7,1.4189979658113477e-7,1.434475593218443e-7,2.5202101088855638e-9,1.5040167557484517e-9,3.8345064429374334e-9
foo/old/410,3.8934746617521845e-7,3.8872368507070674e-7,3.903277756404932e-7,2.737739491100302e-9,2.0101246198274133e-9,4.0173058597159745e-9
foo/dyn/410,7.895109484490687e-7,7.856262725266432e-7,8.038228422139872e-7,2.2665953123616158e-8,4.8495731363026e-9,4.7163413621606854e-8
foo/new/411,1.4145527431873488e-7,1.410296693148531e-7,1.4196670192675968e-7,1.5338662511731684e-9,1.193050185133906e-9,2.1881846821976972e-9
foo/old/411,3.8963265427397426e-7,3.8903876208168717e-7,3.904741854144038e-7,2.2984856473608052e-9,1.950340740804909e-9,2.7607478063672113e-9
foo/dyn/411,7.509823126697276e-7,7.454053236817763e-7,7.626961874231004e-7,2.4971231226690243e-8,1.2669916235636413e-8,4.0855608861974264e-8
foo/new/412,1.4228228001539007e-7,1.4166059380041264e-7,1.444498268649802e-7,3.2571517183674733e-9,1.2140607614139796e-9,6.5048757743650775e-9
foo/old/412,3.9842171168412856e-7,3.9783967471990776e-7,3.9929436328296726e-7,2.4781640897093203e-9,1.9059477987081967e-9,3.440257110491352e-9
foo/dyn/412,7.586639861790744e-7,7.507096851995692e-7,7.7747154076925e-7,3.800005162950902e-8,2.1005762038628193e-8,6.756021503328852e-8
foo/new/413,1.4179751461861558e-7,1.4145263111486868e-7,1.422478064859098e-7,1.2732350392742399e-9,9.425397655618635e-10,1.7319236139850885e-9
foo/old/413,4.0036546139577935e-7,3.9799193449831383e-7,4.0533802725471005e-7,1.1382064529366559e-8,6.210326136023443e-9,1.9520722699226522e-8
foo/dyn/413,7.637551349760759e-7,7.59413330825221e-7,7.726926889236979e-7,1.9559669178818996e-8,1.18967824476457e-8,3.318060090215391e-8
foo/new/414,1.4695318016607682e-7,1.4615817487594332e-7,1.492938487563758e-7,4.665501774765454e-9,1.3604071887514606e-9,8.806058411817405e-9
foo/old/414,3.9381733794039534e-7,3.931568715959109e-7,3.9505070693348256e-7,2.9388266260168958e-9,1.7483449502469292e-9,5.4692155816673575e-9
foo/dyn/414,8.427536812202933e-7,8.187990527835664e-7,8.709598576898159e-7,8.965346944490973e-8,7.443865618696515e-8,9.685366182308808e-8
foo/new/415,1.434649538405494e-7,1.4316557970852067e-7,1.4387858773367942e-7,1.1824512761319414e-9,7.956042672953161e-10,1.8425830649120944e-9
foo/old/415,3.9454555413582466e-7,3.938269024077612e-7,3.957007320748263e-7,3.0892594362788264e-9,1.946167251023317e-9,4.624339324334527e-9
foo/dyn/415,7.678016642475079e-7,7.65872172607268e-7,7.723012827589826e-7,9.714939584036528e-9,4.321943037376751e-9,1.8954788568250924e-8
foo/new/416,1.4596006590403344e-7,1.4439639882957423e-7,1.5008565561165727e-7,7.54761750924724e-9,1.5813233754596853e-9,1.524268529461838e-8
foo/old/416,3.9544065372893304e-7,3.948088334394745e-7,3.960138957611886e-7,2.038326687782478e-9,1.6294894040394854e-9,2.6346425939909257e-9
foo/dyn/416,7.601028677259545e-7,7.572805447280836e-7,7.638012549172073e-7,1.1239406095265444e-8,8.423589929713232e-9,1.6458109456766695e-8
foo/new/417,1.446123351524496e-7,1.4416477970897726e-7,1.4571722190539e-7,2.211541335758388e-9,1.0903610111619475e-9,4.163463883129212e-9
foo/old/417,3.981710897581338e-7,3.9748470434926964e-7,3.994017770742427e-7,2.899223893272329e-9,1.955313483704885e-9,4.798736238125669e-9
foo/dyn/417,7.61036432311887e-7,7.576528020251357e-7,7.644310203566763e-7,1.114038964444615e-8,8.91625007657779e-9,1.3856153850714435e-8
foo/new/418,1.4480615593246176e-7,1.4445762718590553e-7,1.4528697220372897e-7,1.3956499458100248e-9,9.68843532330346e-10,2.3163617503349203e-9
foo/old/418,4.105058661229629e-7,4.095117014108748e-7,4.1157599865077967e-7,3.3743293519603106e-9,2.7345646247076007e-9,4.3009721697565846e-9
foo/dyn/418,8.031127755897764e-7,7.976257492525741e-7,8.174747190602719e-7,2.9231597864521266e-8,1.2300578833102203e-8,5.526138350218607e-8
foo/new/419,1.4619587694916338e-7,1.453549359903477e-7,1.4792343394751896e-7,3.770402443336641e-9,2.0684263135510346e-9,5.768354193430519e-9
foo/old/419,4.1286811527204693e-7,4.1229745306228263e-7,4.134046900349597e-7,1.9068059850213158e-9,1.5976126007702464e-9,2.401683304162828e-9
foo/dyn/419,7.588444987239551e-7,7.561658529319341e-7,7.651331307857165e-7,1.3346024555124276e-8,7.646412851308889e-9,2.4739560423303366e-8
foo/new/420,1.4468935973088717e-7,1.444336118215275e-7,1.4492476575162978e-7,8.460604139468059e-10,7.07533614257264e-10,1.0687262147551978e-9
foo/old/420,3.985909224223168e-7,3.980098729251911e-7,3.9960726328148254e-7,2.515022607552346e-9,1.6280380349096395e-9,4.377732362348841e-9
foo/dyn/420,7.646706143988242e-7,7.619088361994914e-7,7.670382131658295e-7,8.751133183122314e-9,7.502800480080214e-9,1.0420459944673875e-8
foo/new/421,1.4504110906971312e-7,1.447934938070111e-7,1.457136588675894e-7,1.3091946606916274e-9,7.876196821108022e-10,2.3073250857431408e-9
foo/old/421,3.97358624598213e-7,3.9661300469082514e-7,3.9839480834875817e-7,3.0491083444381276e-9,2.0726808322354354e-9,5.228699094153176e-9
foo/dyn/421,7.750464591660983e-7,7.713591401489277e-7,7.863400231710075e-7,1.7995060430008216e-8,8.175821691003444e-9,3.7106026595031464e-8
foo/new/422,1.497746443574713e-7,1.4860509380124822e-7,1.5245762570068015e-7,5.663312451629831e-9,2.606652722643503e-9,1.0682244305558772e-8
foo/old/422,4.0367280322471235e-7,4.0246224379434014e-7,4.0533161130478724e-7,4.900700819260608e-9,3.2654526536764122e-9,8.361249209760474e-9
foo/dyn/422,8.105566068956491e-7,8.015737643282576e-7,8.292598194585998e-7,4.128022803768968e-8,1.756115273104917e-8,6.695139514571012e-8
foo/new/423,1.4530332113026262e-7,1.4505246352950569e-7,1.4557888462726685e-7,9.598236646079513e-10,7.991318025543062e-10,1.155101641937622e-9
foo/old/423,4.020488591398544e-7,4.0095237819071926e-7,4.0586620206883065e-7,5.919248529026636e-9,2.0510813826066623e-9,1.1863472178735943e-8
foo/dyn/423,7.824141690140261e-7,7.782225872722301e-7,7.968839492017026e-7,2.2880615445526924e-8,6.244617597714872e-9,5.015107032679922e-8
foo/new/424,1.4604452449081446e-7,1.4578639782539553e-7,1.4641264213025686e-7,1.0775104726437203e-9,8.326848530598232e-10,1.483812739257531e-9
foo/old/424,4.0075822999987367e-7,4.000688990022065e-7,4.0148648146017386e-7,2.4047674366321614e-9,1.962374090569899e-9,2.9140944202445374e-9
foo/dyn/424,7.741246811411374e-7,7.706917813184213e-7,7.784605837625228e-7,1.3133060492364809e-8,1.0181330672395444e-8,1.7373992438169976e-8
foo/new/425,1.4625937822841067e-7,1.4594481367145579e-7,1.466649260838311e-7,1.2176715768170884e-9,9.687277997973442e-10,1.5962538957804793e-9
foo/old/425,4.0137521596068467e-7,4.0064540283684693e-7,4.030160674702064e-7,3.4989461276272218e-9,1.7907042034810506e-9,6.416668787609446e-9
foo/dyn/425,7.843034760345415e-7,7.759150703817909e-7,8.02828000363699e-7,4.0163645694078964e-8,1.8343252289934195e-8,6.513597240725446e-8
foo/new/426,1.4552564226920526e-7,1.4524485607858317e-7,1.4577920086792124e-7,9.389253012403459e-10,8.072396308306616e-10,1.1076171242609163e-9
foo/old/426,4.0396889084734167e-7,4.0286602386422214e-7,4.062562392414212e-7,5.140955852604903e-9,3.070692504086477e-9,9.121013737806712e-9
foo/dyn/426,8.231949857038359e-7,8.176983793111062e-7,8.319429487066345e-7,2.324492131078092e-8,1.5508058616287588e-8,3.169799683086517e-8
foo/new/427,1.4617495088183197e-7,1.4582010322235827e-7,1.465991954288834e-7,1.2872573171911e-9,9.353960793887764e-10,1.6838475486286197e-9
foo/old/427,4.046455099456021e-7,4.0376668061588104e-7,4.0701055521185145e-7,4.5714098775045494e-9,1.847622356149363e-9,9.69622683321437e-9
foo/dyn/427,7.749775456201445e-7,7.69973038192993e-7,7.960192362124444e-7,2.707714219156546e-8,8.728451942445467e-9,5.865846198946417e-8
foo/new/428,1.458621034755554e-7,1.4564546076731495e-7,1.4609038053782368e-7,7.655088756595472e-10,6.331351249884351e-10,1.0029364270742178e-9
foo/old/428,4.054900761856286e-7,4.0485252313509294e-7,4.06229072996095e-7,2.2395892180765213e-9,1.8609458138615171e-9,2.7111064293270205e-9
foo/dyn/428,7.922105867279901e-7,7.860116446377167e-7,8.044257343549366e-7,2.9629881565279977e-8,1.589239343813383e-8,5.227631161371715e-8
foo/new/429,1.4586525469552515e-7,1.456392631451104e-7,1.462232768429405e-7,9.948226390965046e-10,7.128991635328046e-10,1.6738832858744077e-9
foo/old/429,4.074974257401909e-7,4.063975515930424e-7,4.096341652080621e-7,4.81682812103497e-9,2.743058052849215e-9,8.037492454006115e-9
foo/dyn/429,7.908130593907029e-7,7.870445938735437e-7,7.98978955709033e-7,1.7660432475468997e-8,1.075415157776172e-8,3.159788101893694e-8
foo/new/430,1.4795788269990838e-7,1.4749820060710006e-7,1.485975408063822e-7,1.8748503266137153e-9,1.0186909267349028e-9,2.801578599131748e-9
foo/old/430,4.0743116479650693e-7,4.0647769297648093e-7,4.0881536810950956e-7,3.790831130486442e-9,2.729273315256794e-9,6.207741188610413e-9
foo/dyn/430,8.259870667064963e-7,8.186036173688371e-7,8.426451938257788e-7,3.522971831077571e-8,6.9483895418814585e-9,6.266267121625235e-8
foo/new/431,1.4853580494160894e-7,1.4816779488155137e-7,1.4917797884429487e-7,1.584072035440153e-9,1.0234866309086892e-9,2.4542236986047702e-9
foo/old/431,4.0920479502691136e-7,4.076772094457613e-7,4.13913352006139e-7,8.269825963545371e-9,2.6032814823227522e-9,1.8053181654623783e-8
foo/dyn/431,7.855654264672559e-7,7.807890663341632e-7,8.017916200025853e-7,2.4964610228699098e-8,1.1790655254698106e-8,4.860232837739646e-8
foo/new/432,1.4863711571371663e-7,1.4837731829269223e-7,1.4896582130419563e-7,1.0145399664355836e-9,7.484110276359252e-10,1.5973818554752436e-9
foo/old/432,4.078482119806765e-7,4.070154576393795e-7,4.1005622621876233e-7,4.022358232313838e-9,2.0374810441093704e-9,7.934395033001933e-9
foo/dyn/432,8.058092481964456e-7,8.003279771527175e-7,8.154672209726431e-7,2.4036635309905488e-8,1.4786253128115133e-8,3.712131381658888e-8
foo/new/433,1.4880472175822219e-7,1.4803856973179556e-7,1.5173785962542228e-7,4.518926822325411e-9,9.888007669492682e-10,9.445397368663694e-9
foo/old/433,4.102150354657478e-7,4.0803368344718464e-7,4.178691539436615e-7,1.3218711688212795e-8,2.579596730512922e-9,2.7812814099362407e-8
foo/dyn/433,8.081672086166553e-7,7.957242047830939e-7,8.283998329622231e-7,5.426840615545159e-8,3.4266126441123864e-8,7.920843958670862e-8
foo/new/434,1.4857733121107852e-7,1.4831456239456162e-7,1.4912687080100268e-7,1.2106331555037243e-9,8.011320534248928e-10,1.909185721627093e-9
foo/old/434,4.1033445737111824e-7,4.091488875343026e-7,4.122911435776357e-7,4.78251249203155e-9,2.864977176903358e-9,7.466063978911508e-9
foo/dyn/434,8.221544173704612e-7,8.195015578612142e-7,8.258037042761396e-7,1.0372435199197517e-8,7.2254551977839034e-9,1.6743295843568316e-8
foo/new/435,1.4866634289690954e-7,1.484802900507732e-7,1.4885895150233816e-7,6.598492753192883e-10,5.183700862379305e-10,9.28848056158411e-10
foo/old/435,4.147053990863813e-7,4.1104317705874734e-7,4.2890048827403645e-7,1.8534199203507993e-8,2.890879156505398e-9,3.3903240258378255e-8
foo/dyn/435,7.998670785369693e-7,7.949706135583503e-7,8.20457623860898e-7,2.7641357812152032e-8,9.941192596816464e-9,5.8416816094344145e-8
foo/new/436,1.482171715785142e-7,1.478964573524628e-7,1.4917491272604306e-7,1.6806660383635473e-9,6.743774017275743e-10,3.495322294381899e-9
foo/old/436,4.196207505268572e-7,4.1859621653947093e-7,4.2119100119144486e-7,4.199520686784299e-9,2.649782730278718e-9,6.045807101240838e-9
foo/dyn/436,8.052408874438161e-7,7.963531125003875e-7,8.296582166373584e-7,4.335106441642815e-8,2.1838512951616987e-8,8.591623651314985e-8
foo/new/437,1.4876657543987773e-7,1.4842242877070701e-7,1.496509197399387e-7,1.843764018793174e-9,8.218711282863163e-10,3.5786191947884804e-9
foo/old/437,4.124308738032329e-7,4.11929350738739e-7,4.1304856764805374e-7,1.8251347209905273e-9,1.4545221091760528e-9,2.461342986194314e-9
foo/dyn/437,8.080677543293607e-7,8.045239132300382e-7,8.138994903858559e-7,1.5027890746154647e-8,9.892184389786501e-9,2.3826279791974086e-8
foo/new/438,1.5197666428199575e-7,1.5172236080258873e-7,1.5232790743043892e-7,1.0553368069973123e-9,7.697814540994572e-10,1.3659462236301664e-9
foo/old/438,4.1455328830849007e-7,4.133550046429383e-7,4.1677579815149736e-7,5.019865601254185e-9,2.698673757248852e-9,8.50742779326357e-9
foo/dyn/438,8.418769139128069e-7,8.363498896745286e-7,8.535148078856222e-7,2.5230179750578085e-8,1.5315201215992048e-8,4.365306930391653e-8
foo/new/439,1.4941165039383757e-7,1.4893399585223755e-7,1.506586940623061e-7,2.3479525630748965e-9,1.257368835244413e-9,4.629570191936804e-9
foo/old/439,4.131396178221355e-7,4.125757539204146e-7,4.1380211535436773e-7,2.106477444458502e-9,1.6994507550982506e-9,2.6879456563896653e-9
foo/dyn/439,8.011087337832944e-7,7.967846355682893e-7,8.113820534691733e-7,2.0404749843050108e-8,1.1358746034196991e-8,3.451276896601654e-8
foo/new/440,1.4902665329099133e-7,1.4873811324856084e-7,1.4952576534300483e-7,1.231169718749632e-9,7.979933409791726e-10,2.2782742871011825e-9
foo/old/440,4.1380491676760286e-7,4.13129749571399e-7,4.149865283677771e-7,2.847776194584948e-9,1.894569786194415e-9,4.57281373094768e-9
foo/dyn/440,8.11026645270921e-7,8.080503840136893e-7,8.142284870905929e-7,1.0315592401767249e-8,8.830833229792562e-9,1.2945566814679653e-8
foo/new/441,1.4954156224212336e-7,1.4905307250210737e-7,1.5063253196287605e-7,2.4113828156659505e-9,1.2554194449043013e-9,4.435964360474666e-9
foo/old/441,4.1604297116355173e-7,4.1541699069549694e-7,4.1686284433896044e-7,2.450693736653267e-9,1.9177188529522423e-9,3.3051553662525617e-9
foo/dyn/441,8.213978964776425e-7,8.105869089693538e-7,8.443922361971332e-7,5.186490855213017e-8,2.215901826733477e-8,8.106232270698294e-8
foo/new/442,1.4903404767741735e-7,1.486510872666017e-7,1.4950185247030888e-7,1.452616948015018e-9,1.0937757214003422e-9,2.0041978679420205e-9
foo/old/442,4.1499271558678556e-7,4.141947388613964e-7,4.163456473951672e-7,3.3770178887315846e-9,2.1110778185027588e-9,5.510878854006148e-9
foo/dyn/442,8.350781696228322e-7,8.319451402626841e-7,8.402731574929623e-7,1.360440217954898e-8,8.493363619223866e-9,2.11979133995145e-8
